text_row_index,text_id,text_sha256,usage_count,first_source_id,first_record_id,text
314,TXT-0315,ecb39cdd49a84790b4168b653ff3e94448a989f45cb6379d596d5656f0568443,1,sin_color,SCAP-DBE3E9729199A70D-TPL_05,"Textura geométrica sintética con chevrones, orientación diagonal, composición en bandas y simetría repetitiva."
315,TXT-0316,abf5fc120b6a68112eef0181e1ebef6833b1bfd82bce3c4c0ea7fcdc6300333c,1,sin_color,SCAP-74979A46916B9B50-TPL_01,Patrón geométrico sintético con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial.
316,TXT-0317,490d35b2f9e3f0a3e043699b09be64a258ebc6c8d97cddb0b6d948ea34b5ffa1,1,sin_color,SCAP-74979A46916B9B50-TPL_02,"Imagen abstracta formada por círculos concéntricos, con orientación radial, composición central y simetría radial."
317,TXT-0318,61f35da0f7c2b0e5bbb198d4dd93a81d3978d3dd5510636efa04238b2a279ede,1,sin_color,SCAP-74979A46916B9B50-TPL_03,"Diseño de composición central que muestra círculos concéntricos, orientación radial y simetría radial."
318,TXT-0319,0061355aee2c04fd4fd9d7136e33516ca58cdfece8cc7f2449949dceb05a8269,1,sin_color,SCAP-74979A46916B9B50-TPL_04,"Representación sintética de círculos concéntricos; la orientación es radial, la composición es central y la simetría es radial."
319,TXT-0320,472d115379ed3c9da886633b59565a00385be70d5932919f560c3b77d0be6b59,1,sin_color,SCAP-74979A46916B9B50-TPL_05,"Textura geométrica sintética con círculos concéntricos, orientación radial, composición central y simetría radial."
320,TXT-0321,18884a42296a7da82c390b095e000d9099e481c8695a7f37a8e0b8f1278cb603,1,negativos_dificiles,HNC-V2_001-P01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con rombos como motivo principal; orientación horizontal; composición en bandas; simetría repetitiva."
321,TXT-0322,5b423046487a71176f9b954501348bca8b75e2a6c9b34b63ef3ea1a8125d7d61,1,negativos_dificiles,HNC-V2_001-P04,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con bandas geométricas como motivo principal; orientación horizontal; composición central; simetría repetitiva."
322,TXT-0323,78f67ee93fdc17e8d043266f29cb991fd4a98ef1d45a578e0594de6ebe160d8d,1,negativos_dificiles,HNC-V2_001-P05,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con bandas geométricas como motivo principal; orientación horizontal; composición en bandas; simetría bilateral."
323,TXT-0324,175a39cdfd6856e9edf96594476849d388633c2a89a965a5d5cfc60554e3cfb2,1,negativos_dificiles,HNC-V2_002-P02,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con bandas geométricas como motivo principal; orientación horizontal; composición central; simetría repetitiva."
324,TXT-0325,e8d155613f4428472513c332aa631db4d1388f45e70ffca2896dea77c5575863,1,negativos_dificiles,HNC-V2_002-P03,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con bandas geométricas como motivo principal; orientación horizontal; composición en bandas; simetría bilateral."
325,TXT-0326,e3c92080af968866d7e6ead4f5762f985c7d493845de741247fa8d818cbd7143,1,negativos_dificiles,HNC-V2_003-P02,"Patrón geométrico sintético con paleta ocre, marrón y negro; con bandas geométricas como motivo principal; orientación horizontal; composición central; simetría repetitiva."
326,TXT-0327,56d119ef76270429f79886559844187b0eb8d7b3986a7d26065aa93754ccad25,1,negativos_dificiles,HNC-V2_003-P03,"Patrón geométrico sintético con paleta ocre, marrón y negro; con bandas geométricas como motivo principal; orientación horizontal; composición en bandas; simetría bilateral."
327,TXT-0328,66b10f8d73fdced1919a2b75fe18f339cf174d68b379dc85fa11ffe3023e531f,1,negativos_dificiles,HNC-V2_003-P05,"Patrón geométrico sintético con paleta ocre, marrón y negro; con rombos como motivo principal; orientación horizontal; composición en bandas; simetría repetitiva."
328,TXT-0329,8c03ab0a99daabf748cd476fafe241f3213d228b7ebebc791b103ecbcc269b23,1,negativos_dificiles,HNC-V2_004-P01,"Patrón geométrico sintético con paleta blanco, negro y gris; con bandas geométricas como motivo principal; orientación horizontal; composición en bandas; simetría bilateral."
329,TXT-0330,2a30cea826a065b70ebe3c68b92d2c7627ecf89a04d8b5bc5b6dc86d3337a798,1,negativos_dificiles,HNC-V2_004-P04,"Patrón geométrico sintético con paleta blanco, negro y gris; con rombos como motivo principal; orientación horizontal; composición en bandas; simetría repetitiva."
330,TXT-0331,817ad05eca1768cbd3d5cecdc4b29f1447c58530191a13ed03b2f85f7cfad2ec,1,negativos_dificiles,HNC-V2_005-P02,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con rombos como motivo principal; orientación horizontal; composición en bandas; simetría repetitiva."
331,TXT-0332,f387d73b5fd612a960d9b4715f0bd3afaa68889589981ba4c1011345a834c4e9,1,negativos_dificiles,HNC-V2_005-P04,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con bandas geométricas como motivo principal; orientación horizontal; composición central; simetría repetitiva."
332,TXT-0333,3457b4b6da87d49149ac3b3f204cd36271e3815591b1506e3f15c299f838ea51,1,negativos_dificiles,HNC-V2_006-P01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con bandas geométricas como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
333,TXT-0334,7eda95871a54ce7ed6c3ac1835badac4050fbdb6155ecc6ccc05e6ec089fa6ca,1,negativos_dificiles,HNC-V2_006-P02,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con bandas geométricas como motivo principal; orientación vertical; composición central; simetría repetitiva."
334,TXT-0335,17fabf668002b6d4c9ca4c185c0e961953b0b999183e8a0142b89221ab50a7ee,1,negativos_dificiles,HNC-V2_006-P04,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría bilateral."
335,TXT-0336,6c81281bf6c6ee1a09619580ba034b4156a86368facb447a287c793268c593f7,1,negativos_dificiles,HNC-V2_006-P05,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con rombos como motivo principal; orientación vertical; composición en bandas; simetría repetitiva."
336,TXT-0337,f3b1267bff4fc11337005df665e4681152463874cd05834f0df02915d6276cf8,1,negativos_dificiles,HNC-V2_007-P01,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con bandas geométricas como motivo principal; orientación vertical; composición central; simetría repetitiva."
337,TXT-0338,f8da901fa8e5833dbdfe4a165f61c4b4807771c6b8d98370d941dbf1780ab091,1,negativos_dificiles,HNC-V2_007-P02,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría bilateral."
338,TXT-0339,67544716790e2e1b48e25cd5c35d08e01e3709e0eb5da71724aa85a8831bc714,1,negativos_dificiles,HNC-V2_007-P04,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con bandas geométricas como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
339,TXT-0340,280ef9b11f22b87d581bdef3ec92fb461134fb5d616773838add2de4a14a1334,1,negativos_dificiles,HNC-V2_008-P01,"Patrón geométrico sintético con paleta ocre, marrón y negro; con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría bilateral."
340,TXT-0341,389b90a47536426b5cdf8f8ab9ad8fbd399ac2238de305ebd28f4aed7a939b05,1,negativos_dificiles,HNC-V2_008-P04,"Patrón geométrico sintético con paleta ocre, marrón y negro; con rombos como motivo principal; orientación vertical; composición en bandas; simetría repetitiva."
341,TXT-0342,beebc628cf4212b55f3d7fd3ef5506dcd630c164b26f8614a602a4c66231e80a,1,negativos_dificiles,HNC-V2_008-P05,"Patrón geométrico sintético con paleta ocre, marrón y negro; con bandas geométricas como motivo principal; orientación vertical; composición central; simetría repetitiva."
342,TXT-0343,718066e98b37ce7726ddd38bf3964827dd29b10e7c5cbdfe422a1867341dc41c,1,negativos_dificiles,HNC-V2_009-P02,"Patrón geométrico sintético con paleta blanco, negro y gris; con rombos como motivo principal; orientación vertical; composición en bandas; simetría repetitiva."
343,TXT-0344,5f20b2ac868850164b024da6abade2a3fb1f69e438fe1f8e711021c44729395f,1,negativos_dificiles,HNC-V2_009-P03,"Patrón geométrico sintético con paleta blanco, negro y gris; con bandas geométricas como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
344,TXT-0345,0501f192d9a0058f253ac034ffefbaee7d87ed8d29bd26b892c519f3558f6b01,1,negativos_dificiles,HNC-V2_009-P05,"Patrón geométrico sintético con paleta blanco, negro y gris; con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría bilateral."
345,TXT-0346,3e35bb506f6d03fe96d31a8d886383e121eb4f864493ff2d2458db942283f832,1,negativos_dificiles,HNC-V2_010-P02,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con rombos como motivo principal; orientación vertical; composición en bandas; simetría repetitiva."
346,TXT-0347,d57a8c3b02abec6e40546a7f960febb761c367bfb5df6e5f1063067b3a064bad,1,negativos_dificiles,HNC-V2_010-P03,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con bandas geométricas como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva."
347,TXT-0348,e1d5cdb6644f5691e99f4642a0e9ef5f1e0f21379e9bcd294cd000f71732a249,1,negativos_dificiles,HNC-V2_010-P04,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con bandas geométricas como motivo principal; orientación vertical; composición central; simetría repetitiva."
348,TXT-0349,172f0b8e2a257f53d9b2c1071b50df6998b971173a0c3a48cfb05072cbcfd4aa,1,negativos_dificiles,HNC-V2_011-P01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral."
349,TXT-0350,2e3768439223133c0b27d5442cee21173d2e8a6fd713886d9e0d26f2048f5e2d,1,negativos_dificiles,HNC-V2_011-P02,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con rombos como motivo principal; orientación diagonal; composición central; simetría asimétrica."
350,TXT-0351,12423614d3f8b0594054da4a7e41cadfbacd3949903f7eec16b22951571a9a18,1,negativos_dificiles,HNC-V2_011-P03,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral."
351,TXT-0352,8925882b23143884a0f328f7122863846582619f226b9b4be6ccee6e59d0de07,1,negativos_dificiles,HNC-V2_011-P05,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral."
352,TXT-0353,83c6759c6c991f9fd52f30b2152472653fc38f9eac29166eba1c82f0e7c104b9,1,negativos_dificiles,HNC-V2_012-P02,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con rombos como motivo principal; orientación diagonal; composición central; simetría asimétrica."
353,TXT-0354,d0f0acae7524700c85159f72e194e0483118f81c6cf861f590abcc7ca2d8ff9c,1,negativos_dificiles,HNC-V2_012-P04,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral."
354,TXT-0355,b7a32c671872a18c38b178ae708a2b31c2a58e93b4cd7a8cceb47c1ab53bebe3,1,negativos_dificiles,HNC-V2_012-P05,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral."
355,TXT-0356,abea5c428fd7f8da71dc5332bab077ec9dbf5f3a3690a8fe714f88f6476df066,1,negativos_dificiles,HNC-V2_013-P02,"Patrón geométrico sintético con paleta ocre, marrón y negro; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral."
356,TXT-0357,6adf0801d6bfc8b62e9388b20365ecda5ba0632d7a407ff14c383a3f30ed5907,1,negativos_dificiles,HNC-V2_013-P04,"Patrón geométrico sintético con paleta ocre, marrón y negro; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral."
357,TXT-0358,78a439e9635386104da15b7648447e9572e3f5da2d26d0f2d46f9f66a10fd5b8,1,negativos_dificiles,HNC-V2_013-P05,"Patrón geométrico sintético con paleta ocre, marrón y negro; con rombos como motivo principal; orientación diagonal; composición central; simetría asimétrica."
358,TXT-0359,972e08157b4cf21f02ebdd9c2d716dd68c256b494ef54670693bd325070c49d6,1,negativos_dificiles,HNC-V2_014-P01,"Patrón geométrico sintético con paleta blanco, negro y gris; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral."
359,TXT-0360,41a83cf4d91b456a36bdadcc828168e080bd5f08fee5597a3055c7dc7d5e29f6,1,negativos_dificiles,HNC-V2_014-P02,"Patrón geométrico sintético con paleta blanco, negro y gris; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral."
360,TXT-0361,e820a238c6a1313bf58a478aa543b40bb8658536c4727151060d87312d0d04a4,1,negativos_dificiles,HNC-V2_014-P03,"Patrón geométrico sintético con paleta blanco, negro y gris; con rombos como motivo principal; orientación diagonal; composición central; simetría asimétrica."
361,TXT-0362,d616a7ab1e622569c8ac62bbf1bfb45f0b954c2b8ade891d6f2358ed593127ed,1,negativos_dificiles,HNC-V2_015-P01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral."
362,TXT-0363,5f7a6704d1c46a29b425ab0eceb73b5a4861dcd7b91ac6c8d2d5ebb24753ffa4,1,negativos_dificiles,HNC-V2_015-P03,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral."
363,TXT-0364,a53d27a0f947fa36c71ee5c2ebcf80af5b070b5a20e0b0837d9509e7fdc0baf3,1,negativos_dificiles,HNC-V2_015-P05,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral."
364,TXT-0365,24b86bf9498c7832e1fa8eb87fbce3628339d94240cdda09936fb1181666f568,1,negativos_dificiles,HNC-V2_016-P01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral."
365,TXT-0366,c0f5df2115211c815226e7ad0ca973189d88e4db9189c32e9f0456793aaaeaae,1,negativos_dificiles,HNC-V2_016-P02,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con una cuadrícula geométrica como motivo principal; orientación horizontal; composición modular; simetría repetitiva."
366,TXT-0367,eb08c962aee408391a345c47ff38550e8da527cde5fa1cce6a6ecab321bd78e4,1,negativos_dificiles,HNC-V2_016-P03,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con grecas escalonadas como motivo principal; orientación vertical; composición modular; simetría repetitiva."
367,TXT-0368,07f648d99bd698974d6ca0445eaa42c9d5f18af5be4ca3195bf4da545b63f124,1,negativos_dificiles,HNC-V2_016-P04,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva."
368,TXT-0369,5811d70e370856b0d92b33224dff5a52fc77e5f0a03836d674451d15a400018e,1,negativos_dificiles,HNC-V2_017-P03,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con grecas escalonadas como motivo principal; orientación vertical; composición modular; simetría repetitiva."
369,TXT-0370,c7dd6319eaa30cde27487ba90e792370ce775c705c6ea47cbe6a42993fd913f5,1,negativos_dificiles,HNC-V2_017-P04,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva."
370,TXT-0371,37d302be4c9c5802094222599d26c53caf54a85f285abca057501e9f78856571,1,negativos_dificiles,HNC-V2_017-P05,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral."
371,TXT-0372,dca561228cf11debaaeee25ae605b6ab5cb242e860a8181809e037daca6f0b6e,1,negativos_dificiles,HNC-V2_018-P01,"Patrón geométrico sintético con paleta ocre, marrón y negro; con una cuadrícula geométrica como motivo principal; orientación horizontal; composición modular; simetría repetitiva."
372,TXT-0373,9b99313b4c95a3e001b2212e0c8faf3fe31a45d1d2f0c5f2c10dd64716df2d4b,1,negativos_dificiles,HNC-V2_018-P02,"Patrón geométrico sintético con paleta ocre, marrón y negro; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva."
373,TXT-0374,c2566f55915b7b88c0d808ea8385b574fadbce2b6a26124a812ab95be54b563e,1,negativos_dificiles,HNC-V2_018-P03,"Patrón geométrico sintético con paleta ocre, marrón y negro; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral."
374,TXT-0375,4e8961ae14f3aa16c1dddd970f675e1f2084621a9319226d94adef23eba0850d,1,negativos_dificiles,HNC-V2_019-P02,"Patrón geométrico sintético con paleta blanco, negro y gris; con grecas escalonadas como motivo principal; orientación vertical; composición modular; simetría repetitiva."
375,TXT-0376,5098de933987cd89bad955325a60052e9673fed498595cae09b025856766872b,1,negativos_dificiles,HNC-V2_019-P03,"Patrón geométrico sintético con paleta blanco, negro y gris; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral."
376,TXT-0377,5ff1ef774c202d928bfc02aa5c111d8458d07441ec4b03cb8755e8334c226f0d,1,negativos_dificiles,HNC-V2_019-P05,"Patrón geométrico sintético con paleta blanco, negro y gris; con una cuadrícula geométrica como motivo principal; orientación horizontal; composición modular; simetría repetitiva."
377,TXT-0378,28f75307946362338faf42557a145fe0cab749d80c8effde9cf5330faa687719,1,negativos_dificiles,HNC-V2_020-P01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva."
378,TXT-0379,15b8734d96a55eb55f8e84463889a4486266006edd0c66ed5bf06be0425933e2,1,negativos_dificiles,HNC-V2_020-P04,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con una cuadrícula geométrica como motivo principal; orientación horizontal; composición modular; simetría repetitiva."
379,TXT-0380,32d2cf6e6b23cf7b7e71793ac4a3d36057099446f97f3fe7e2ca6f6cb3a71e18,1,negativos_dificiles,HNC-V2_020-P05,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con grecas escalonadas como motivo principal; orientación vertical; composición modular; simetría repetitiva."
380,TXT-0381,fbc9d7778361fccfd9e5c51259fad121812131782388afbacdb0127c9fad6e98,1,negativos_dificiles,HNC-V2_021-P02,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva."
381,TXT-0382,168a44fb825ea28341d3569c9c7a7f9a576ce39bf2bad657253cddae09f6ba93,1,negativos_dificiles,HNC-V2_021-P03,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva."
382,TXT-0383,3ebbf1436a812cacf42cb1a52ff583cd17472478a6165e49ee9d3540fea12f82,1,negativos_dificiles,HNC-V2_021-P04,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición mixta; simetría repetitiva."
383,TXT-0384,f09db5c9cc5b5e37301d0cd05de525c8d6b85cd0967c6f1e21c18d136a330d9c,1,negativos_dificiles,HNC-V2_021-P05,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría bilateral."
384,TXT-0385,96ff637121af0b8d7498bd6784fc7cfd657ad9fcaabc38594321a6441d6ca321,1,negativos_dificiles,HNC-V2_022-P01,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva."
385,TXT-0386,125a85efe433e6b48be4207378bd1b36f5828202c0f76cd935f42aabd4c47522,1,negativos_dificiles,HNC-V2_022-P02,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición mixta; simetría repetitiva."
386,TXT-0387,8249e03969c0cec2879604e47fdedc5a0cea6753505308ac09c927ea8cbd711d,1,negativos_dificiles,HNC-V2_022-P04,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría bilateral."
387,TXT-0388,bb41dca391e728fec5e30a015b3e5bbf0c233e49a253343c03226f61559685b1,1,negativos_dificiles,HNC-V2_023-P01,"Patrón geométrico sintético con paleta ocre, marrón y negro; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición mixta; simetría repetitiva."
388,TXT-0389,abcae956bfb84bcad954286d1f9f91b8ea9d41c9c5d87cea92d0d42950660ffd,1,negativos_dificiles,HNC-V2_023-P02,"Patrón geométrico sintético con paleta ocre, marrón y negro; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría bilateral."
389,TXT-0390,5dac56142d1a79dbbc2279cea15752e17b61f8b79bd0d92ae703da4a12eb6172,1,negativos_dificiles,HNC-V2_023-P04,"Patrón geométrico sintético con paleta ocre, marrón y negro; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva."
390,TXT-0391,b5329066d059bedcdb0dd3f0c852e652e475fb2024d3e0b31a361bd01ef8ba39,1,negativos_dificiles,HNC-V2_024-P01,"Patrón geométrico sintético con paleta blanco, negro y gris; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría bilateral."
391,TXT-0392,81972219ed75fb825f283e1922673b34e9e85f8ddba186e5d56b20118d9d6dbe,1,negativos_dificiles,HNC-V2_024-P04,"Patrón geométrico sintético con paleta blanco, negro y gris; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva."
392,TXT-0393,fdd51bc0b36dccfe3eeecf446146bd2b1f8694059c80e47c0df09e2d4c975599,1,negativos_dificiles,HNC-V2_024-P05,"Patrón geométrico sintético con paleta blanco, negro y gris; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva."
393,TXT-0394,1b058d8cc8c90844f782a48f5986e3548a128e0560596fffc2a61a6d93c70b73,1,negativos_dificiles,HNC-V2_025-P02,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con motivos geométricos combinados como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva."
394,TXT-0395,c73ed80b2af4e9ec5b86c5cc5f42db662101eff0aed3fe7f1aa02358e218c071,1,negativos_dificiles,HNC-V2_025-P03,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con una cuadrícula geométrica como motivo principal; orientación mixta; composición reticular; simetría repetitiva."
395,TXT-0396,b40d429f743fcfa70d3e84e7823059849a296a01bed03c924799357d2b553555,1,negativos_dificiles,HNC-V2_025-P05,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición mixta; simetría repetitiva."
396,TXT-0397,41774125bc2b69cdd62f47daed63b9ea005523013585aca3101b334c92b2d3a3,1,negativos_dificiles,HNC-V2_026-P01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientación radial; composición mixta; simetría asimétrica."
397,TXT-0398,35a18c03d0e5314cd8f6af76bfb1af2e3b0e25f14cb7714a0b1785b32d3da766,1,negativos_dificiles,HNC-V2_026-P03,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientación mixta; composición en bandas; simetría asimétrica."
398,TXT-0399,41c353a7cbba0b882caa4cc0dd1e5716f0ce0cfccbb6dd0eefbfd8f11b7dc82e,1,negativos_dificiles,HNC-V2_026-P04,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría radial."
399,TXT-0400,dff33e5d84bbaeeb225c6499dee84bad9d0b9fc8224b66a569caff34bae503da,1,negativos_dificiles,HNC-V2_026-P05,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con chevrones como motivo principal; orientación mixta; composición mixta; simetría asimétrica."
400,TXT-0401,12d7409883bbe210d4aff743ff874c46c86056e290e844dfbe6cc20b3727bbb5,1,negativos_dificiles,HNC-V2_027-P01,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con motivos geométricos combinados como motivo principal; orientación mixta; composición en bandas; simetría asimétrica."
401,TXT-0402,4a14069c6ae401187d2e450c80195073af991f3e38e7b1326597a217d6cfe01f,1,negativos_dificiles,HNC-V2_027-P02,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría radial."
402,TXT-0403,27480541cc8283720f6359fc6ed81ec7144962e58fa989954fafacebee973f23,1,negativos_dificiles,HNC-V2_027-P05,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con motivos geométricos combinados como motivo principal; orientación radial; composición mixta; simetría asimétrica."
403,TXT-0404,11e2091581c5e75a2f2b98b9496c81032c2687a76734e1790bc5b52139d445c4,1,negativos_dificiles,HNC-V2_028-P02,"Patrón geométrico sintético con paleta ocre, marrón y negro; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría radial."
404,TXT-0405,23f51a614febb9c65f78bb8323be07c7e001ec75225f94c1342e7d99e5e879d6,1,negativos_dificiles,HNC-V2_028-P04,"Patrón geométrico sintético con paleta ocre, marrón y negro; con chevrones como motivo principal; orientación mixta; composición mixta; simetría asimétrica."
405,TXT-0406,750883123e7d831adbacabeef445c45d0bd80e03effa545bd84ca11026209e54,1,negativos_dificiles,HNC-V2_028-P05,"Patrón geométrico sintético con paleta ocre, marrón y negro; con motivos geométricos combinados como motivo principal; orientación mixta; composición en bandas; simetría asimétrica."
406,TXT-0407,1590ccf1df5552a807f3743f1e70b8fc05b5334823895545e3638e6de5c91484,1,negativos_dificiles,HNC-V2_029-P02,"Patrón geométrico sintético con paleta blanco, negro y gris; con chevrones como motivo principal; orientación mixta; composición mixta; simetría asimétrica."
407,TXT-0408,122c16f2c078089bff371324de10766b3e9f12e9d07c9c8bb8249c2af5e40c61,1,negativos_dificiles,HNC-V2_029-P04,"Patrón geométrico sintético con paleta blanco, negro y gris; con motivos geométricos combinados como motivo principal; orientación radial; composición mixta; simetría asimétrica."
408,TXT-0409,150a30036c934c2691bef7dd8c4ecf86b27c88c91f6cfef4725784ae3ec64e6b,1,negativos_dificiles,HNC-V2_029-P05,"Patrón geométrico sintético con paleta blanco, negro y gris; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría radial."
409,TXT-0410,6dcfe391be21e266b7f34cd1d15896148b62141c377ab598ada9ebfa6f7fe4e5,1,negativos_dificiles,HNC-V2_030-P01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con chevrones como motivo principal; orientación mixta; composición mixta; simetría asimétrica."
410,TXT-0411,c4382d9c30186e69bf9a82ad02657b048f87e5fd55a1e316619c556ffd06705b,1,negativos_dificiles,HNC-V2_030-P02,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con motivos geométricos combinados como motivo principal; orientación radial; composición mixta; simetría asimétrica."
411,TXT-0412,f0ffacfb57a73944efcc471a2ced18a336123842ea8d048fc2ab18aa2cfe1323,1,negativos_dificiles,HNC-V2_030-P03,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con motivos geométricos combinados como motivo principal; orientación mixta; composición en bandas; simetría asimétrica."
