condition,source,query_index,caption_id,image_id,semantic_id,split,pattern_id,palette_id,motif,orientation,composition,symmetry,ambiguity_level,template_id,is_canonical,relevant_rank,top1_image_id,top1_score,relevant_score,positive_margin,recall_at_1,recall_at_5,mrr,ndcg_at_10
color_histogram,computed_from_baselines_v2_contract,116,CAP-V2_024-TPL_02,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,4,V2_004,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,117,CAP-V2_024-TPL_03,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,4,V2_004,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,118,CAP-V2_024-TPL_04,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,4,V2_004,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,119,CAP-V2_024-TPL_05,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,4,V2_004,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,120,CAP-V2_025-TPL_01,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,4,V2_005,0.905868530273,0.656433105469,-0.249435424805,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,121,CAP-V2_025-TPL_02,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,4,V2_005,0.905868530273,0.656433105469,-0.249435424805,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,122,CAP-V2_025-TPL_03,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,4,V2_005,0.905868530273,0.656433105469,-0.249435424805,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,123,CAP-V2_025-TPL_04,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,4,V2_005,0.905868530273,0.656433105469,-0.249435424805,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,124,CAP-V2_025-TPL_05,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,4,V2_005,0.905868530273,0.656433105469,-0.249435424805,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,125,CAP-V2_026-TPL_01,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,3,V2_001,0.938420613607,0.780991872152,-0.157428741455,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,126,CAP-V2_026-TPL_02,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,3,V2_001,0.938420613607,0.780991872152,-0.157428741455,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,127,CAP-V2_026-TPL_03,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,3,V2_001,0.938420613607,0.780991872152,-0.157428741455,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,128,CAP-V2_026-TPL_04,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,3,V2_001,0.938420613607,0.780991872152,-0.157428741455,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,129,CAP-V2_026-TPL_05,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,3,V2_001,0.938420613607,0.780991872152,-0.157428741455,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,130,CAP-V2_027-TPL_01,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,3,V2_002,0.938420613607,0.775464375814,-0.162956237793,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,131,CAP-V2_027-TPL_02,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,3,V2_002,0.938420613607,0.775464375814,-0.162956237793,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,132,CAP-V2_027-TPL_03,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,3,V2_002,0.938420613607,0.775464375814,-0.162956237793,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,133,CAP-V2_027-TPL_04,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,3,V2_002,0.938420613607,0.775464375814,-0.162956237793,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,134,CAP-V2_027-TPL_05,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,3,V2_002,0.938420613607,0.775464375814,-0.162956237793,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,135,CAP-V2_028-TPL_01,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,3,V2_003,0.938420613607,0.786122639974,-0.152297973633,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,136,CAP-V2_028-TPL_02,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,3,V2_003,0.938420613607,0.786122639974,-0.152297973633,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,137,CAP-V2_028-TPL_03,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,3,V2_003,0.938420613607,0.786122639974,-0.152297973633,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,138,CAP-V2_028-TPL_04,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,3,V2_003,0.938420613607,0.786122639974,-0.152297973633,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,139,CAP-V2_028-TPL_05,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,3,V2_003,0.938420613607,0.786122639974,-0.152297973633,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,140,CAP-V2_029-TPL_01,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,3,V2_004,0.938420613607,0.778405507406,-0.160015106201,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,141,CAP-V2_029-TPL_02,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,3,V2_004,0.938420613607,0.778405507406,-0.160015106201,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,142,CAP-V2_029-TPL_03,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,3,V2_004,0.938420613607,0.778405507406,-0.160015106201,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,143,CAP-V2_029-TPL_04,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,3,V2_004,0.938420613607,0.778405507406,-0.160015106201,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,144,CAP-V2_029-TPL_05,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,3,V2_004,0.938420613607,0.778405507406,-0.160015106201,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,145,CAP-V2_030-TPL_01,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,3,V2_005,0.905868530273,0.661281585693,-0.244586944580,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,146,CAP-V2_030-TPL_02,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,3,V2_005,0.905868530273,0.661281585693,-0.244586944580,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,147,CAP-V2_030-TPL_03,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,3,V2_005,0.905868530273,0.661281585693,-0.244586944580,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,148,CAP-V2_030-TPL_04,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,3,V2_005,0.905868530273,0.661281585693,-0.244586944580,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,149,CAP-V2_030-TPL_05,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,3,V2_005,0.905868530273,0.661281585693,-0.244586944580,0.000000000000,1.000000000000,0.333333333333,0.500000000000
color_histogram,computed_from_baselines_v2_contract,150,CAP-V2_031-TPL_01,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_01,true,1,V2_031,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,151,CAP-V2_031-TPL_02,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_02,false,1,V2_031,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,152,CAP-V2_031-TPL_03,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_03,false,1,V2_031,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,153,CAP-V2_031-TPL_04,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_04,false,1,V2_031,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,154,CAP-V2_031-TPL_05,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_05,false,1,V2_031,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,155,CAP-V2_032-TPL_01,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_01,true,1,V2_032,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,156,CAP-V2_032-TPL_02,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_02,false,1,V2_032,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,157,CAP-V2_032-TPL_03,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_03,false,1,V2_032,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,158,CAP-V2_032-TPL_04,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_04,false,1,V2_032,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,159,CAP-V2_032-TPL_05,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_05,false,1,V2_032,0.938420613607,0.938420613607,0.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000
color_histogram,computed_from_baselines_v2_contract,160,CAP-V2_033-TPL_01,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_01,true,2,V2_031,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,161,CAP-V2_033-TPL_02,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_02,false,2,V2_031,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,162,CAP-V2_033-TPL_03,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_03,false,2,V2_031,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,163,CAP-V2_033-TPL_04,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_04,false,2,V2_031,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,164,CAP-V2_033-TPL_05,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_05,false,2,V2_031,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,165,CAP-V2_034-TPL_01,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_01,true,2,V2_032,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,166,CAP-V2_034-TPL_02,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_02,false,2,V2_032,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,167,CAP-V2_034-TPL_03,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_03,false,2,V2_032,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,168,CAP-V2_034-TPL_04,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_04,false,2,V2_032,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,169,CAP-V2_034-TPL_05,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_05,false,2,V2_032,0.938420613607,0.938420613607,0.000000000000,0.000000000000,1.000000000000,0.500000000000,0.630929753571
color_histogram,computed_from_baselines_v2_contract,170,CAP-V2_035-TPL_01,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_01,true,5,V2_031,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,171,CAP-V2_035-TPL_02,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_02,false,5,V2_031,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,172,CAP-V2_035-TPL_03,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_03,false,5,V2_031,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,173,CAP-V2_035-TPL_04,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_04,false,5,V2_031,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,174,CAP-V2_035-TPL_05,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_05,false,5,V2_031,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,175,CAP-V2_036-TPL_01,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_01,true,5,V2_032,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,176,CAP-V2_036-TPL_02,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_02,false,5,V2_032,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,177,CAP-V2_036-TPL_03,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_03,false,5,V2_032,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,178,CAP-V2_036-TPL_04,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_04,false,5,V2_032,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,179,CAP-V2_036-TPL_05,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_05,false,5,V2_032,0.938420613607,0.632088979085,-0.306331634521,0.000000000000,1.000000000000,0.200000000000,0.386852807235
color_histogram,computed_from_baselines_v2_contract,180,CAP-V2_037-TPL_01,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_01,true,7,V2_031,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,181,CAP-V2_037-TPL_02,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,7,V2_031,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,182,CAP-V2_037-TPL_03,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,7,V2_031,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,183,CAP-V2_037-TPL_04,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,7,V2_031,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,184,CAP-V2_037-TPL_05,V2_037,SEM-5300F3F8950CB672,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,7,V2_031,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,185,CAP-V2_038-TPL_01,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_01,true,7,V2_032,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,186,CAP-V2_038-TPL_02,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,7,V2_032,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,187,CAP-V2_038-TPL_03,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,7,V2_032,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,188,CAP-V2_038-TPL_04,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,7,V2_032,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,189,CAP-V2_038-TPL_05,V2_038,SEM-2D499E7E496213F7,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,7,V2_032,0.938420613607,0.439534505208,-0.498886108398,0.000000000000,0.000000000000,0.142857142857,0.333333333333
color_histogram,computed_from_baselines_v2_contract,190,CAP-V2_039-TPL_01,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,4,V2_031,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,191,CAP-V2_039-TPL_02,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,4,V2_031,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,192,CAP-V2_039-TPL_03,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,4,V2_031,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,193,CAP-V2_039-TPL_04,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,4,V2_031,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,194,CAP-V2_039-TPL_05,V2_039,SEM-99B04CC5A7706E4B,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,4,V2_031,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
color_histogram,computed_from_baselines_v2_contract,195,CAP-V2_040-TPL_01,V2_040,SEM-55B6A0B004427F80,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,4,V2_032,0.938420613607,0.692868550618,-0.245552062988,0.000000000000,1.000000000000,0.250000000000,0.430676558073
