caption_id,image_id,semantic_id,structure_id,colorless_caption_id,template_id,is_canonical,split,pattern_id,palette_id,motif,orientation,composition,symmetry,caption_text,caption_sha256
CAP-V2_036-TPL_05,V2_036,SEM-A391BDC002181DD1,STR-83B17E3514D80A83,SCAP-83B17E3514D80A83-TPL_05,TPL_05,false,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,"Textura geométrica con rombos, orientación diagonal, composición central, simetría bilateral y combinación cromática morado, gris y rosa.",8ab4b2fa78f5ac0c6c03b2d9386dc078b3dadbdb9b607392ab7758479260ca93
CAP-V2_037-TPL_01,V2_037,SEM-5300F3F8950CB672,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_01,TPL_01,true,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,"Patr?n geom?trico sint?tico con paleta verde, ocre y crema; con grecas escalonadas como motivo principal; orientaci?n horizontal; composici?n modular; simetr?a repetitiva.",97801cb622e2cceafc25fcbbf4fc32674c940862d6fba39701cfd1c6ed504a4e
CAP-V2_037-TPL_02,V2_037,SEM-5300F3F8950CB672,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_02,TPL_02,false,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,"Imagen abstracta en colores verde, ocre y crema, formada por grecas escalonadas, con orientación horizontal, composición modular y simetría repetitiva.",c2e8a0d186c42060d68d657bd28a36fa4d10016f8cf23640aa2ca445d7fd5caa
CAP-V2_037-TPL_03,V2_037,SEM-5300F3F8950CB672,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_03,TPL_03,false,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,"Diseño de composición modular que muestra grecas escalonadas, orientación horizontal, simetría repetitiva y una paleta verde, ocre y crema.",b087b8e6fd12213a9f5e387895d509d63b42f734065959d5d1c1c6987c74920f
CAP-V2_037-TPL_04,V2_037,SEM-5300F3F8950CB672,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_04,TPL_04,false,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,"Representación sintética de grecas escalonadas; la orientación es horizontal, la composición es modular, la simetría es repetitiva y los colores son verde, ocre y crema.",4f920fe2c062bbd8023a4f0c7f7f777524508b5b3d5fdde0a4354c2427ac851b
CAP-V2_037-TPL_05,V2_037,SEM-5300F3F8950CB672,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_05,TPL_05,false,ood_palette,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,"Textura geométrica con grecas escalonadas, orientación horizontal, composición modular, simetría repetitiva y combinación cromática verde, ocre y crema.",e93de355a8a1392e585ad778812ff54af6297aad503f75f284568750163e5cd8
CAP-V2_038-TPL_01,V2_038,SEM-2D499E7E496213F7,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_01,TPL_01,true,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,"Patr?n geom?trico sint?tico con paleta morado, gris y rosa; con grecas escalonadas como motivo principal; orientaci?n horizontal; composici?n modular; simetr?a repetitiva.",007e3e784c3244ff45a875a9873f4d3bf3c33244a136849388b2c12c23d2e0a6
CAP-V2_038-TPL_02,V2_038,SEM-2D499E7E496213F7,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_02,TPL_02,false,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,"Imagen abstracta en colores morado, gris y rosa, formada por grecas escalonadas, con orientación horizontal, composición modular y simetría repetitiva.",05ef38e8d0c3c86671d9fca9222b6e93b5e8ba4407a8abb230d1ab6cbfc07773
CAP-V2_038-TPL_03,V2_038,SEM-2D499E7E496213F7,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_03,TPL_03,false,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,"Diseño de composición modular que muestra grecas escalonadas, orientación horizontal, simetría repetitiva y una paleta morado, gris y rosa.",bae5c3c299a599d91ca14eed3e56185d89fb84d696b44bb7d13b6710aaee8edc
CAP-V2_038-TPL_04,V2_038,SEM-2D499E7E496213F7,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_04,TPL_04,false,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,"Representación sintética de grecas escalonadas; la orientación es horizontal, la composición es modular, la simetría es repetitiva y los colores son morado, gris y rosa.",de724b7897a0b77b6c08fa66ee6ae753f27cf3bbb39e554165d624f0c4050d59
CAP-V2_038-TPL_05,V2_038,SEM-2D499E7E496213F7,STR-32D96D397FD7BD30,SCAP-32D96D397FD7BD30-TPL_05,TPL_05,false,ood_palette,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,"Textura geométrica con grecas escalonadas, orientación horizontal, composición modular, simetría repetitiva y combinación cromática morado, gris y rosa.",6c8c8204a30ed3f82dac97b2823cc61b7465830f634d85e31420a30cce058e30
CAP-V2_039-TPL_01,V2_039,SEM-99B04CC5A7706E4B,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_01,TPL_01,true,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patr?n geom?trico sint?tico con paleta verde, ocre y crema; con una cuadrícula geométrica como motivo principal; orientaci?n bidireccional; composici?n reticular; simetr?a repetitiva.",6e56f06990fb9fd1050f0803b14178e733881104050b0df7d4ba5685f6d28153
CAP-V2_039-TPL_02,V2_039,SEM-99B04CC5A7706E4B,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_02,TPL_02,false,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Imagen abstracta en colores verde, ocre y crema, formada por una cuadrícula geométrica, con orientación bidireccional, composición reticular y simetría repetitiva.",b0f3de6732fcd576651edd608439a9989c4410f4c3a1642c8f4b01a54edeeb06
CAP-V2_039-TPL_03,V2_039,SEM-99B04CC5A7706E4B,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_03,TPL_03,false,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Diseño de composición reticular que muestra una cuadrícula geométrica, orientación bidireccional, simetría repetitiva y una paleta verde, ocre y crema.",c2e298716a363c6388dd8479f333bdf5fff51d111d36397585a3528bf134565b
CAP-V2_039-TPL_04,V2_039,SEM-99B04CC5A7706E4B,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_04,TPL_04,false,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Representación sintética de una cuadrícula geométrica; la orientación es bidireccional, la composición es reticular, la simetría es repetitiva y los colores son verde, ocre y crema.",ea772dad5ad1a2e6edd16ecf14d6190790739727ddebd57ba24f943db699e2b5
CAP-V2_039-TPL_05,V2_039,SEM-99B04CC5A7706E4B,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_05,TPL_05,false,ood_palette,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Textura geométrica con una cuadrícula geométrica, orientación bidireccional, composición reticular, simetría repetitiva y combinación cromática verde, ocre y crema.",cc4232aa75e9e993226aaa0b818bfce78db21c6d60db7f34644811b424dd5c10
CAP-V2_040-TPL_01,V2_040,SEM-55B6A0B004427F80,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_01,TPL_01,true,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Patr?n geom?trico sint?tico con paleta morado, gris y rosa; con una cuadrícula geométrica como motivo principal; orientaci?n bidireccional; composici?n reticular; simetr?a repetitiva.",56f1e89132c9a949f99e244632ad9eca3ac33fb5f149b0bb56caf909361636c2
CAP-V2_040-TPL_02,V2_040,SEM-55B6A0B004427F80,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_02,TPL_02,false,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Imagen abstracta en colores morado, gris y rosa, formada por una cuadrícula geométrica, con orientación bidireccional, composición reticular y simetría repetitiva.",ac032c15cc76e58c0b8bf8658cb77d8c00c20fba14bfe5a6960903b7548abb6a
CAP-V2_040-TPL_03,V2_040,SEM-55B6A0B004427F80,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_03,TPL_03,false,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Diseño de composición reticular que muestra una cuadrícula geométrica, orientación bidireccional, simetría repetitiva y una paleta morado, gris y rosa.",916dfa93097642db2d55829b8bb8cf9d0f0555316c345b6701649d046198164f
CAP-V2_040-TPL_04,V2_040,SEM-55B6A0B004427F80,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_04,TPL_04,false,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Representación sintética de una cuadrícula geométrica; la orientación es bidireccional, la composición es reticular, la simetría es repetitiva y los colores son morado, gris y rosa.",dfb3b03189baf3489d38688af632f3971896fc46ade0faaefa0e356a644018d4
CAP-V2_040-TPL_05,V2_040,SEM-55B6A0B004427F80,STR-EFDC071AF166C8C3,SCAP-EFDC071AF166C8C3-TPL_05,TPL_05,false,ood_palette,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,"Textura geométrica con una cuadrícula geométrica, orientación bidireccional, composición reticular, simetría repetitiva y combinación cromática morado, gris y rosa.",77593100cc99dc97409153412ef31a02fc8b63fe37180241a8418fb50c02d2b5
CAP-V2_041-TPL_01,V2_041,SEM-7182256D7B84CB51,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_01,TPL_01,true,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Patr?n geom?trico sint?tico con paleta verde, ocre y crema; con motivos geométricos combinados como motivo principal; orientaci?n mixta; composici?n mixta; simetr?a asimétrica.",f9bad67b34802e8c1c5210f0c1dc19a7a4e67f04b5e6344478d1f25c5cf07aa9
CAP-V2_041-TPL_02,V2_041,SEM-7182256D7B84CB51,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_02,TPL_02,false,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Imagen abstracta en colores verde, ocre y crema, formada por motivos geométricos combinados, con orientación mixta, composición mixta y simetría asimétrica.",09d54566aed7a38732653d919bdc9e36b9f7759fc10bc0b1850bf50e9ba723ac
CAP-V2_041-TPL_03,V2_041,SEM-7182256D7B84CB51,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_03,TPL_03,false,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Diseño de composición mixta que muestra motivos geométricos combinados, orientación mixta, simetría asimétrica y una paleta verde, ocre y crema.",afc332c550e73df79a640139735ecbae530e500b2934a53ec0bedcded8bfbd91
CAP-V2_041-TPL_04,V2_041,SEM-7182256D7B84CB51,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_04,TPL_04,false,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Representación sintética de motivos geométricos combinados; la orientación es mixta, la composición es mixta, la simetría es asimétrica y los colores son verde, ocre y crema.",26e3f0dce9fc0580a18d4902718f9288fa8bfa4d8d8ca2fd32bb613f934d365c
CAP-V2_041-TPL_05,V2_041,SEM-7182256D7B84CB51,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_05,TPL_05,false,ood_palette,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,"Textura geométrica con motivos geométricos combinados, orientación mixta, composición mixta, simetría asimétrica y combinación cromática verde, ocre y crema.",8bf44d6977022de181a9d9eb7e8879fd134eb5324ee90ba4071d1f52572e2908
CAP-V2_042-TPL_01,V2_042,SEM-E7CF6ADDFBA2B989,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_01,TPL_01,true,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,"Patr?n geom?trico sint?tico con paleta morado, gris y rosa; con motivos geométricos combinados como motivo principal; orientaci?n mixta; composici?n mixta; simetr?a asimétrica.",f1e201316b9aaa70fcc5c7db7a3d14c326727fe36673b2fdcc67212c6f9d5888
CAP-V2_042-TPL_02,V2_042,SEM-E7CF6ADDFBA2B989,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_02,TPL_02,false,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,"Imagen abstracta en colores morado, gris y rosa, formada por motivos geométricos combinados, con orientación mixta, composición mixta y simetría asimétrica.",47a9286418c514e962a1969f2532d7fca5b9130d9e9602cbb5c608f8730a41cc
CAP-V2_042-TPL_03,V2_042,SEM-E7CF6ADDFBA2B989,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_03,TPL_03,false,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,"Diseño de composición mixta que muestra motivos geométricos combinados, orientación mixta, simetría asimétrica y una paleta morado, gris y rosa.",11061a575400d1d87016258e427e639e41f881abe13a3d145328120657394f8e
CAP-V2_042-TPL_04,V2_042,SEM-E7CF6ADDFBA2B989,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_04,TPL_04,false,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,"Representación sintética de motivos geométricos combinados; la orientación es mixta, la composición es mixta, la simetría es asimétrica y los colores son morado, gris y rosa.",894f4500e46e5fd75ff1d2fbefeeb1261703aaf0f2f45c5dcfe4fa7a4fad1881
CAP-V2_042-TPL_05,V2_042,SEM-E7CF6ADDFBA2B989,STR-7193EBD1DE12399C,SCAP-7193EBD1DE12399C-TPL_05,TPL_05,false,ood_palette,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,"Textura geométrica con motivos geométricos combinados, orientación mixta, composición mixta, simetría asimétrica y combinación cromática morado, gris y rosa.",7e339a817b63e10987098ab65fe3e81af37be3cb478b49d914e94042db2241cb
CAP-V2_043-TPL_01,V2_043,SEM-56C4D842DA98D20F,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_01,TPL_01,true,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta rojo oscuro, negro y crema; con chevrones como motivo principal; orientaci?n diagonal; composici?n en bandas; simetr?a repetitiva.",0be103523abc52f6604ee97ef0cc67667197356319b535c583150857810dbd68
CAP-V2_043-TPL_02,V2_043,SEM-56C4D842DA98D20F,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_02,TPL_02,false,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,"Imagen abstracta en colores rojo oscuro, negro y crema, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva.",84e7a53a6c55c6ed91aa400d5e2bd11129333fc4e97002affa4740256455fe49
CAP-V2_043-TPL_03,V2_043,SEM-56C4D842DA98D20F,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_03,TPL_03,false,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta rojo oscuro, negro y crema.",89ce9ba3bd84c9b3490aed0442784a0c4bd9617736821f236f480037b14fcc73
CAP-V2_043-TPL_04,V2_043,SEM-56C4D842DA98D20F,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_04,TPL_04,false,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son rojo oscuro, negro y crema.",c846d21b237476e44336f78283161fd4b1863d70a79ff25fa8010f20cddcb504
CAP-V2_043-TPL_05,V2_043,SEM-56C4D842DA98D20F,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_05,TPL_05,false,ood_pattern,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática rojo oscuro, negro y crema.",973b67085e1b75077398252967070ec1705a1238d67b72f594e501e6c307d57b
CAP-V2_044-TPL_01,V2_044,SEM-14E04EF9E89810AE,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_01,TPL_01,true,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta azul profundo, crema y marrón; con chevrones como motivo principal; orientaci?n diagonal; composici?n en bandas; simetr?a repetitiva.",2f358bab2db7f5a02fbb7c5219ef49b4ee034e0fcf6cda78b9b07dc3fee54f16
CAP-V2_044-TPL_02,V2_044,SEM-14E04EF9E89810AE,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_02,TPL_02,false,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,"Imagen abstracta en colores azul profundo, crema y marrón, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva.",b4394e228a6202d1ecd8547de025fd58337eed75a97e14e078264b1c5922ab56
CAP-V2_044-TPL_03,V2_044,SEM-14E04EF9E89810AE,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_03,TPL_03,false,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta azul profundo, crema y marrón.",b44b3cfb0ab5c9c8a21bd093719970860c04d151f8610392548ba89db86af939
CAP-V2_044-TPL_04,V2_044,SEM-14E04EF9E89810AE,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_04,TPL_04,false,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son azul profundo, crema y marrón.",fce0f93c411de479e76af73669d65c861acebb93f27023366164efb75a5d1e36
CAP-V2_044-TPL_05,V2_044,SEM-14E04EF9E89810AE,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_05,TPL_05,false,ood_pattern,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática azul profundo, crema y marrón.",2f116656c83408f165c252df16ab671fe9c022debff75e6ea432e48d30c02d5d
CAP-V2_045-TPL_01,V2_045,SEM-65762749FD7D9D05,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_01,TPL_01,true,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta ocre, marrón y negro; con chevrones como motivo principal; orientaci?n diagonal; composici?n en bandas; simetr?a repetitiva.",270abfa1724078c307b96ab762c78a829b017e6ea8244afcc3d342f279d20cd5
CAP-V2_045-TPL_02,V2_045,SEM-65762749FD7D9D05,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_02,TPL_02,false,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,"Imagen abstracta en colores ocre, marrón y negro, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva.",9af486899fe257ffbb3c33b58bfd6c9bf0b0349ade65c79699794e580a188271
CAP-V2_045-TPL_03,V2_045,SEM-65762749FD7D9D05,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_03,TPL_03,false,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta ocre, marrón y negro.",e572660a8d24811b9befe904ab9e82af54f3aa0a8ae42c843e2320f11efad8a7
CAP-V2_045-TPL_04,V2_045,SEM-65762749FD7D9D05,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_04,TPL_04,false,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son ocre, marrón y negro.",a9afaff7fd8772188577ab1cbf197d4e1b5ebadb94051ff31d5f3c3498ffda12
CAP-V2_045-TPL_05,V2_045,SEM-65762749FD7D9D05,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_05,TPL_05,false,ood_pattern,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática ocre, marrón y negro.",da49bbeb80c1d3d7c0b884c005f37410bebae2b4b19f946a40782ecf32c6883b
CAP-V2_046-TPL_01,V2_046,SEM-C6432B9E4CDBB5A7,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_01,TPL_01,true,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta blanco, negro y gris; con chevrones como motivo principal; orientaci?n diagonal; composici?n en bandas; simetr?a repetitiva.",b51867038c53bad07ff414ce16be34cff7aab8b4e2152a2628520bb102228d64
CAP-V2_046-TPL_02,V2_046,SEM-C6432B9E4CDBB5A7,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_02,TPL_02,false,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,"Imagen abstracta en colores blanco, negro y gris, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva.",f43f627e47e6a093cc5c1b4ba38f4bb813e5c6f40487261dc130cda14fe1eeda
CAP-V2_046-TPL_03,V2_046,SEM-C6432B9E4CDBB5A7,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_03,TPL_03,false,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta blanco, negro y gris.",14cfbd2da88332b5525b0c3aa8c5861c776b1cd02ada07a1f65a70b6c6bdb3ca
CAP-V2_046-TPL_04,V2_046,SEM-C6432B9E4CDBB5A7,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_04,TPL_04,false,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son blanco, negro y gris.",e8d5f2b7c0fe731bb7fd3dcb1bda0f9c6ed4eeab82f18a015f06f77e656ffe18
CAP-V2_046-TPL_05,V2_046,SEM-C6432B9E4CDBB5A7,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_05,TPL_05,false,ood_pattern,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática blanco, negro y gris.",c7040f79fada6b33f0645148448a1dbc0744e867fc6e083b83f3b8a289f49407
CAP-V2_047-TPL_01,V2_047,SEM-2FFA4D814BEBCF16,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_01,TPL_01,true,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,"Patr?n geom?trico sint?tico con paleta rojo tierra, ocre, verde oscuro y azul profundo; con chevrones como motivo principal; orientaci?n diagonal; composici?n en bandas; simetr?a repetitiva.",0f38fbc92517018b331a718bb601668d72b27b949d78a2be10bc8a545290c66c
CAP-V2_047-TPL_02,V2_047,SEM-2FFA4D814BEBCF16,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_02,TPL_02,false,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,"Imagen abstracta en colores rojo tierra, ocre, verde oscuro y azul profundo, formada por chevrones, con orientación diagonal, composición en bandas y simetría repetitiva.",831282827f7088578424c5c555425a724ece299c677b16c1d13b0c4bf11123b6
CAP-V2_047-TPL_03,V2_047,SEM-2FFA4D814BEBCF16,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_03,TPL_03,false,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,"Diseño de composición en bandas que muestra chevrones, orientación diagonal, simetría repetitiva y una paleta rojo tierra, ocre, verde oscuro y azul profundo.",d00daa35fb63d03982543847b925329c968f3c75e84e91990d1b8810012b89bf
CAP-V2_047-TPL_04,V2_047,SEM-2FFA4D814BEBCF16,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_04,TPL_04,false,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,"Representación sintética de chevrones; la orientación es diagonal, la composición es en bandas, la simetría es repetitiva y los colores son rojo tierra, ocre, verde oscuro y azul profundo.",f3d090b38fdd657dea42cb7c6dff37286ef4e77f9e5e7489221fe75be2e82c7f
CAP-V2_047-TPL_05,V2_047,SEM-2FFA4D814BEBCF16,STR-DBE3E9729199A70D,SCAP-DBE3E9729199A70D-TPL_05,TPL_05,false,ood_pattern,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,"Textura geométrica con chevrones, orientación diagonal, composición en bandas, simetría repetitiva y combinación cromática rojo tierra, ocre, verde oscuro y azul profundo.",c9fa96f3b66a0a6229eba889f8312b43fc6fcf3285f5955ae4b727c92314acc1
CAP-V2_048-TPL_01,V2_048,SEM-EE8AABF8E6A4B9F8,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_01,TPL_01,true,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,"Patr?n geom?trico sint?tico con paleta rojo oscuro, negro y crema; con círculos concéntricos como motivo principal; orientaci?n radial; composici?n central; simetr?a radial.",24c965b79a858505ba5ef4f3b116d4699f774c1f24913493ed969749ff2722a4
CAP-V2_048-TPL_02,V2_048,SEM-EE8AABF8E6A4B9F8,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_02,TPL_02,false,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,"Imagen abstracta en colores rojo oscuro, negro y crema, formada por círculos concéntricos, con orientación radial, composición central y simetría radial.",68d478948352b46d62fa354bc7b76f642d1a5f6ac3a7546754b1e72ac9920484
CAP-V2_048-TPL_03,V2_048,SEM-EE8AABF8E6A4B9F8,STR-74979A46916B9B50,SCAP-74979A46916B9B50-TPL_03,TPL_03,false,ood_pattern,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,"Diseño de composición central que muestra círculos concéntricos, orientación radial, simetría radial y una paleta rojo oscuro, negro y crema.",268362ff1f609290d708197b7e7a596bd4f0121d3d0c0f08f5c262e2e1aa86c6
